,var1,var2,distance,mutual_information
4096,X91,X1,-1,0.0
4097,X91,X2,-1,0.0
4098,X91,X3,-1,0.0
4099,X91,X4,-1,0.0
4100,X91,X5,-1,0.0
4101,X91,X6,-1,0.0
4102,X91,X7,-1,0.0
4103,X91,X8,-1,0.0
4104,X91,X9,-1,0.0
4105,X91,X10,-1,0.0
4106,X91,X11,-1,0.0
4107,X91,X12,-1,0.0
4108,X91,X13,-1,0.0
4109,X91,X14,-1,0.0
4110,X91,X15,-1,0.0
4111,X91,X16,-1,0.0
4112,X91,X17,-1,0.0
4113,X91,X18,-1,0.0
4114,X91,X19,-1,0.0
4115,X91,X20,-1,0.0
4116,X91,X21,-1,0.0
4117,X91,X22,-1,0.0
4118,X91,X23,-1,0.0
4119,X91,X24,-1,0.0
4120,X91,X25,-1,0.0
4121,X91,X26,-1,0.0
4122,X91,X27,-1,0.0
4123,X91,X28,-1,0.0
4124,X91,X29,-1,0.0
4125,X91,X30,-1,0.0
4126,X91,X31,-1,0.0
4127,X91,X32,-1,0.0
4128,X91,X33,-1,0.0
4129,X91,X34,-1,0.0
4130,X91,X35,-1,0.0
4131,X91,X36,-1,0.0
4132,X91,X37,-1,0.0
4133,X91,X38,-1,0.0
4134,X91,X39,-1,0.0
4135,X91,X40,-1,0.0
4136,X91,X41,-1,0.0
4137,X91,X42,-1,0.0
4138,X91,X43,-1,0.0
4139,X91,X44,-1,0.0
4140,X91,X45,-1,0.0
4141,X91,X46,-1,0.0
4142,X91,X47,-1,0.0
4143,X91,X48,-1,0.0
4144,X91,X49,-1,0.0
4145,X91,X50,-1,0.0
4146,X91,X51,-1,0.0
4147,X91,X52,-1,0.0
4148,X91,X53,-1,0.0
4149,X91,X54,-1,0.0
4150,X91,X55,-1,0.0
4151,X91,X56,-1,0.0
4152,X91,X57,-1,0.0
4153,X91,X58,-1,0.0
4154,X91,X59,-1,0.0
4155,X91,X60,-1,0.0
4156,X91,X61,-1,0.0
4157,X91,X62,-1,0.0
4158,X91,X63,-1,0.0
4159,X91,X64,-1,0.0
4160,X91,X65,-1,0.0
4161,X91,X66,-1,0.0
4162,X91,X67,-1,0.0
4163,X91,X68,-1,0.0
4164,X91,X69,-1,0.0
4165,X91,X70,-1,0.0
4166,X91,X71,-1,0.0
4167,X91,X72,-1,0.0
4168,X91,X73,-1,0.0
4169,X91,X74,-1,0.0
4170,X91,X75,-1,0.0
4171,X91,X76,-1,0.0
4172,X91,X77,-1,0.0
4173,X91,X78,-1,0.0
4174,X91,X79,-1,0.0
4175,X91,X80,-1,0.0
4176,X91,X81,-1,0.0
4177,X91,X82,-1,0.0
4178,X91,X83,-1,0.0
4179,X91,X84,-1,0.0
4180,X91,X85,-1,0.0
4181,X91,X86,-1,0.0
4182,X91,X87,-1,0.0
4183,X91,X88,-1,0.0
4184,X91,X89,-1,0.0
4185,X91,X90,-1,0.0
4186,X92,X0,6,2.4518443204934355e-13
4187,X92,X1,4,0.004038585498661245
4188,X92,X2,2,0.029297869629366133
4189,X92,X3,5,1.81382044766947e-07
4190,X92,X4,4,2.793772807421855e-06
4191,X92,X5,4,0.006760539731899551
4192,X92,X6,6,6.543492415474815e-11
4193,X92,X7,4,0.00034777326469104903
4194,X92,X8,-1,0.0
4195,X92,X9,7,0.0
4196,X92,X10,3,0.016813234861647923
4197,X92,X11,4,0.0
4198,X92,X12,8,0.0
4199,X92,X13,5,0.00017816792346108897
4200,X92,X14,2,1.6071967449686953e-07
4201,X92,X15,1,0.241201043161914
4202,X92,X16,3,0.008299346433270249
4203,X92,X17,6,6.962705858874719e-07
4204,X92,X18,8,0.0
4205,X92,X19,1,0.15066018186637958
4206,X92,X20,6,0.0
4207,X92,X21,4,0.006987420199562902
4208,X92,X22,5,1.0180187970988696e-06
4209,X92,X23,3,0.026143106131318976
4210,X92,X24,4,1.540884180299088e-07
4211,X92,X25,5,1.3149261873039698e-07
4212,X92,X26,8,0.0
4213,X92,X27,4,1.4307269738248526e-09
4214,X92,X28,6,1.8509300405383615e-06
4215,X92,X29,4,0.010623178002564033
4216,X92,X30,6,0.0
4217,X92,X31,-1,0.0
4218,X92,X32,5,0.0
4219,X92,X33,2,0.006423262590839668
4220,X92,X34,3,0.002794443773173356
4221,X92,X35,5,3.1422432685447718e-06
4222,X92,X36,7,2.3062134203540225e-08
4223,X92,X37,-1,0.0
4224,X92,X38,-1,0.0
4225,X92,X39,1,0.0028441283021212165
4226,X92,X40,5,0.0065652522941219045
4227,X92,X41,4,6.524830509784694e-12
4228,X92,X42,5,2.3822623830412146e-11
4229,X92,X43,2,0.06291634973980653
4230,X92,X44,4,0.0011586761076581333
4231,X92,X45,-1,0.0
4232,X92,X46,5,0.0
4233,X92,X47,4,0.012395500263059099
4234,X92,X48,-1,0.0
4235,X92,X49,2,1.356843165190857e-05
4236,X92,X50,5,2.52297356880696e-11
4237,X92,X51,3,8.196685167383795e-09
4238,X92,X52,5,1.9711107810354395e-06
4239,X92,X53,8,0.0
4240,X92,X54,5,0.0
4241,X92,X55,4,0.02003024274350171
4242,X92,X56,2,0.0001796721472413158
4243,X92,X57,6,1.8717769000244251e-06
4244,X92,X58,4,9.199701813621445e-08
4245,X92,X59,-1,0.0
4246,X92,X60,-1,0.0
4247,X92,X61,4,5.749389894153117e-05
4248,X92,X62,-1,0.0
4249,X92,X63,5,3.021376950691938e-13
4250,X92,X64,3,6.637457761924086e-05
4251,X92,X65,3,0.00027537533080308654
4252,X92,X66,4,0.0008505016387232844
4253,X92,X67,-1,0.0
4254,X92,X68,6,1.3090663067573367e-08
4255,X92,X69,4,0.008378582760346757
4256,X92,X70,-1,0.0
4257,X92,X71,-1,0.0
4258,X92,X72,6,0.0
4259,X92,X73,5,1.1515137075290193e-11
4260,X92,X74,5,0.00010227218260327889
4261,X92,X75,4,0.0
4262,X92,X76,-1,0.0
4263,X92,X77,7,0.0
4264,X92,X78,-1,0.0
4265,X92,X79,6,4.4766460366874733e-07
4266,X92,X80,5,0.006931001648845168
4267,X92,X81,5,0.0005612238267580609
4268,X92,X82,5,7.322663345680531e-07
4269,X92,X83,7,0.0
4270,X92,X84,5,1.17379647030368e-05
4271,X92,X85,7,0.0
4272,X92,X86,4,0.0
4273,X92,X87,5,1.0293842957639968e-06
4274,X92,X88,6,0.0
4275,X92,X89,3,0.004140363837696975
4276,X92,X90,3,0.02910858606972217
4277,X92,X91,-1,0.0
4278,X93,X0,8,0.0
4279,X93,X1,4,0.0
4280,X93,X2,3,0.0
4281,X93,X3,5,0.0
4282,X93,X4,3,4.113996577647885e-08
4283,X93,X5,5,0.0
4284,X93,X6,6,0.0
4285,X93,X7,5,0.0
4286,X93,X8,-1,0.0
4287,X93,X9,7,0.0
4288,X93,X10,4,0.0
4289,X93,X11,1,0.06314055867475948
4290,X93,X12,9,0.0
4291,X93,X13,5,0.0
4292,X93,X14,5,0.0
4293,X93,X15,4,0.0
4294,X93,X16,4,0.0
4295,X93,X17,5,0.0
4296,X93,X18,8,0.0
4297,X93,X19,2,0.0
4298,X93,X20,7,0.0
4299,X93,X21,5,0.0
4300,X93,X22,5,0.0
4301,X93,X23,4,0.0
4302,X93,X24,5,0.0
4303,X93,X25,4,0.0
4304,X93,X26,9,0.0
4305,X93,X27,5,0.0
4306,X93,X28,6,0.0
4307,X93,X29,5,0.0
4308,X93,X30,6,0.0
4309,X93,X31,-1,0.0
4310,X93,X32,6,0.0
4311,X93,X33,1,0.00010038490550760447
4312,X93,X34,2,4.094888699439857e-05
4313,X93,X35,6,0.0
4314,X93,X36,8,0.0
4315,X93,X37,-1,0.0
4316,X93,X38,-1,0.0
4317,X93,X39,4,0.0
4318,X93,X40,6,0.0
4319,X93,X41,5,0.0
4320,X93,X42,5,0.0
4321,X93,X43,3,0.0
4322,X93,X44,5,0.0
4323,X93,X45,-1,0.0
4324,X93,X46,6,0.0
4325,X93,X47,5,0.0
4326,X93,X48,-1,0.0
4327,X93,X49,3,0.0
4328,X93,X50,6,0.0
4329,X93,X51,4,0.0
4330,X93,X52,4,0.0
4331,X93,X53,8,0.0
4332,X93,X54,6,0.0
4333,X93,X55,5,0.0
4334,X93,X56,5,0.0
4335,X93,X57,7,0.0
4336,X93,X58,5,0.0
4337,X93,X59,-1,0.0
4338,X93,X60,-1,0.0
4339,X93,X61,3,0.0
4340,X93,X62,-1,0.0
4341,X93,X63,6,0.0
4342,X93,X64,4,0.0
4343,X93,X65,4,0.0
4344,X93,X66,5,0.0
4345,X93,X67,-1,0.0
4346,X93,X68,5,0.0
4347,X93,X69,4,0.0
4348,X93,X70,-1,0.0
4349,X93,X71,-1,0.0
4350,X93,X72,7,0.0
4351,X93,X73,7,0.0
4352,X93,X74,5,0.0
4353,X93,X75,5,0.0
4354,X93,X76,-1,0.0
4355,X93,X77,8,0.0
4356,X93,X78,-1,0.0
4357,X93,X79,7,0.0
4358,X93,X80,5,0.0
4359,X93,X81,5,0.0
4360,X93,X82,6,0.0
4361,X93,X83,8,0.0
4362,X93,X84,6,0.0
4363,X93,X85,7,0.0
4364,X93,X86,3,0.0
4365,X93,X87,4,0.0
4366,X93,X88,8,0.0
4367,X93,X89,4,0.0
4368,X93,X90,4,0.0
4369,X93,X91,-1,0.0
4370,X93,X92,3,0.0
4371,X94,X0,-1,0.0
4372,X94,X1,-1,0.0
4373,X94,X2,-1,0.0
4374,X94,X3,-1,0.0
4375,X94,X4,-1,0.0
4376,X94,X5,-1,0.0
4377,X94,X6,-1,0.0
4378,X94,X7,-1,0.0
4379,X94,X8,-1,0.0
4380,X94,X9,-1,0.0
4381,X94,X10,-1,0.0
4382,X94,X11,-1,0.0
4383,X94,X12,-1,0.0
4384,X94,X13,-1,0.0
4385,X94,X14,-1,0.0
4386,X94,X15,-1,0.0
4387,X94,X16,-1,0.0
4388,X94,X17,-1,0.0
4389,X94,X18,-1,0.0
4390,X94,X19,-1,0.0
4391,X94,X20,-1,0.0
4392,X94,X21,-1,0.0
4393,X94,X22,-1,0.0
4394,X94,X23,-1,0.0
4395,X94,X24,-1,0.0
4396,X94,X25,-1,0.0
4397,X94,X26,-1,0.0
4398,X94,X27,-1,0.0
4399,X94,X28,-1,0.0
4400,X94,X29,-1,0.0
4401,X94,X30,-1,0.0
4402,X94,X31,-1,0.0
4403,X94,X32,-1,0.0
4404,X94,X33,-1,0.0
4405,X94,X34,-1,0.0
4406,X94,X35,-1,0.0
4407,X94,X36,-1,0.0
4408,X94,X37,-1,0.0
4409,X94,X38,-1,0.0
4410,X94,X39,-1,0.0
4411,X94,X40,-1,0.0
4412,X94,X41,-1,0.0
4413,X94,X42,-1,0.0
4414,X94,X43,-1,0.0
4415,X94,X44,-1,0.0
4416,X94,X45,-1,0.0
4417,X94,X46,-1,0.0
4418,X94,X47,-1,0.0
4419,X94,X48,-1,0.0
4420,X94,X49,-1,0.0
4421,X94,X50,-1,0.0
4422,X94,X51,-1,0.0
4423,X94,X52,-1,0.0
4424,X94,X53,-1,0.0
4425,X94,X54,-1,0.0
4426,X94,X55,-1,0.0
4427,X94,X56,-1,0.0
4428,X94,X57,-1,0.0
4429,X94,X58,-1,0.0
4430,X94,X59,-1,0.0
4431,X94,X60,-1,0.0
4432,X94,X61,-1,0.0
4433,X94,X62,-1,0.0
4434,X94,X63,-1,0.0
4435,X94,X64,-1,0.0
4436,X94,X65,-1,0.0
4437,X94,X66,-1,0.0
4438,X94,X67,1,0.6650425509015851
4439,X94,X68,-1,0.0
4440,X94,X69,-1,0.0
4441,X94,X70,-1,0.0
4442,X94,X71,-1,0.0
4443,X94,X72,-1,0.0
4444,X94,X73,-1,0.0
4445,X94,X74,-1,0.0
4446,X94,X75,-1,0.0
4447,X94,X76,-1,0.0
4448,X94,X77,-1,0.0
4449,X94,X78,-1,0.0
4450,X94,X79,-1,0.0
4451,X94,X80,-1,0.0
4452,X94,X81,-1,0.0
4453,X94,X82,-1,0.0
4454,X94,X83,-1,0.0
4455,X94,X84,-1,0.0
4456,X94,X85,-1,0.0
4457,X94,X86,-1,0.0
4458,X94,X87,-1,0.0
4459,X94,X88,-1,0.0
4460,X94,X89,-1,0.0
4461,X94,X90,-1,0.0
4462,X94,X91,-1,0.0
4463,X94,X92,-1,0.0
4464,X94,X93,-1,0.0
4465,X95,X0,2,0.005584625517275768
4466,X95,X1,6,1.3215030402024739e-15
4467,X95,X2,3,5.792407902314656e-12
4468,X95,X3,4,0.0
4469,X95,X4,7,2.379064631870318e-15
4470,X95,X5,2,0.0020556409885692725
4471,X95,X6,5,0.0
4472,X95,X7,5,7.113039444836374e-14
4473,X95,X8,-1,0.0
4474,X95,X9,6,0.0
4475,X95,X10,3,1.0945426564069951e-15
4476,X95,X11,7,0.0
4477,X95,X12,9,0.0
4478,X95,X13,5,5.554095334931622e-16
4479,X95,X14,2,1.23307787065984e-08
4480,X95,X15,5,0.0
4481,X95,X16,4,1.6598061948247916e-12
4482,X95,X17,6,9.742745012886374e-17
4483,X95,X18,7,0.0
4484,X95,X19,4,1.1792210371728824e-10
4485,X95,X20,5,0.0
4486,X95,X21,3,0.00011782617828092574
4487,X95,X22,7,5.754416498001163e-17
4488,X95,X23,5,7.364660977162458e-15
4489,X95,X24,3,5.727714428373524e-12
4490,X95,X25,5,9.122266876155772e-15
4491,X95,X26,9,0.0
4492,X95,X27,3,1.8146175563851392e-13
4493,X95,X28,7,4.2901530977750974e-16
4494,X95,X29,5,2.1113972098880896e-12
4495,X95,X30,8,0.0
4496,X95,X31,-1,0.0
4497,X95,X32,4,0.0
4498,X95,X33,5,5.6599032432057424e-12
4499,X95,X34,6,2.3128515002213333e-12
4500,X95,X35,6,7.243909872643461e-16
4501,X95,X36,8,1.1039204770441736e-16
4502,X95,X37,-1,0.0
4503,X95,X38,-1,0.0
4504,X95,X39,3,6.93494744902754e-13
4505,X95,X40,6,1.3210084604041943e-12
4506,X95,X41,3,6.037307249113599e-10
4507,X95,X42,4,1.6473214629358397e-10
4508,X95,X43,4,3.1021441408170733e-15
4509,X95,X44,5,2.3674036789720715e-13
4510,X95,X45,-1,0.0
4511,X95,X46,6,0.0
4512,X95,X47,5,1.3869984492965075e-12
4513,X95,X48,-1,0.0
4514,X95,X49,3,9.03679528308014e-07
4515,X95,X50,1,0.47580546285776487
4516,X95,X51,2,0.0015060425984296678
4517,X95,X52,6,0.0
4518,X95,X53,7,0.0
4519,X95,X54,6,0.0
4520,X95,X55,5,3.993501916869456e-12
4521,X95,X56,4,4.3660045263013166e-14
4522,X95,X57,7,6.753320143830275e-16
4523,X95,X58,6,0.0
4524,X95,X59,-1,0.0
4525,X95,X60,-1,0.0
4526,X95,X61,5,1.2900576691274164e-16
4527,X95,X62,-1,0.0
4528,X95,X63,4,2.7962246493787215e-11
4529,X95,X64,2,2.468575806733251e-09
4530,X95,X65,5,0.0
4531,X95,X66,5,1.6773026222621199e-13
4532,X95,X67,-1,0.0
4533,X95,X68,6,8.939351517403248e-16
4534,X95,X69,4,2.7504935535746602e-14
4535,X95,X70,-1,0.0
4536,X95,X71,-1,0.0
4537,X95,X72,5,0.0
4538,X95,X73,1,0.2238947444835811
4539,X95,X74,5,0.0
4540,X95,X75,5,0.0
4541,X95,X76,-1,0.0
4542,X95,X77,8,0.0
4543,X95,X78,-1,0.0
4544,X95,X79,7,-9.27338788543179e-17
4545,X95,X80,5,2.260379690187347e-14
4546,X95,X81,5,0.0
4547,X95,X82,6,9.363680377517695e-17
4548,X95,X83,8,0.0
4549,X95,X84,6,2.3528351887684176e-15
4550,X95,X85,6,0.0
4551,X95,X86,7,0.0
4552,X95,X87,6,0.0
4553,X95,X88,2,0.0
4554,X95,X89,4,8.108744445482084e-13
4555,X95,X90,4,5.754937820917569e-12
4556,X95,X91,-1,0.0
4557,X95,X92,4,3.164206271898629e-11
4558,X95,X93,6,0.0
4559,X95,X94,-1,0.0
4560,X96,X0,7,0.0
4561,X96,X1,5,0.0
4562,X96,X2,2,0.0
4563,X96,X3,5,0.0
4564,X96,X4,6,0.0
4565,X96,X5,6,0.0
4566,X96,X6,6,0.0
4567,X96,X7,4,0.0
4568,X96,X8,-1,0.0
4569,X96,X9,7,0.0
4570,X96,X10,5,0.0
4571,X96,X11,6,0.0
4572,X96,X12,8,0.0
4573,X96,X13,5,0.0
4574,X96,X14,5,0.0
4575,X96,X15,5,0.0
4576,X96,X16,1,0.0996106888057581
4577,X96,X17,7,0.0
4578,X96,X18,8,0.0
4579,X96,X19,3,0.0
4580,X96,X20,6,0.0
4581,X96,X21,5,0.0
4582,X96,X22,6,0.0
4583,X96,X23,5,0.0
4584,X96,X24,4,0.0
4585,X96,X25,6,0.0
4586,X96,X26,8,0.0
4587,X96,X27,4,0.0
4588,X96,X28,6,0.0
4589,X96,X29,4,0.0
4590,X96,X30,7,0.0
4591,X96,X31,-1,0.0
4592,X96,X32,5,0.0
4593,X96,X33,4,0.0
4594,X96,X34,5,0.0
4595,X96,X35,5,0.0
4596,X96,X36,7,0.0
4597,X96,X37,-1,0.0
4598,X96,X38,-1,0.0
4599,X96,X39,5,0.0
4600,X96,X40,5,0.0
4601,X96,X41,4,0.0
4602,X96,X42,5,0.0
4603,X96,X43,4,0.0
4604,X96,X44,2,0.012157342892355684
4605,X96,X45,-1,0.0
4606,X96,X46,5,0.0
4607,X96,X47,4,0.0
4608,X96,X48,-1,0.0
4609,X96,X49,4,0.0
4610,X96,X50,6,0.0
4611,X96,X51,5,0.0
4612,X96,X52,6,0.0
4613,X96,X53,8,0.0
4614,X96,X54,3,0.0
4615,X96,X55,4,0.0
4616,X96,X56,6,0.0
4617,X96,X57,6,0.0
4618,X96,X58,6,0.0
4619,X96,X59,-1,0.0
4620,X96,X60,-1,0.0
4621,X96,X61,5,0.0
4622,X96,X62,-1,0.0
4623,X96,X63,5,0.0
4624,X96,X64,3,0.0
4625,X96,X65,5,0.0
4626,X96,X66,4,0.0
4627,X96,X67,-1,0.0
4628,X96,X68,7,0.0
4629,X96,X69,4,0.0
4630,X96,X70,-1,0.0
4631,X96,X71,-1,0.0
4632,X96,X72,6,0.0
4633,X96,X73,6,0.0
4634,X96,X74,5,0.0
4635,X96,X75,4,0.0
4636,X96,X76,-1,0.0
4637,X96,X77,7,0.0
4638,X96,X78,-1,0.0
4639,X96,X79,6,0.0
4640,X96,X80,5,0.0
4641,X96,X81,5,0.0
4642,X96,X82,5,0.0
4643,X96,X83,7,0.0
4644,X96,X84,5,0.0
4645,X96,X85,7,0.0
4646,X96,X86,6,0.0
4647,X96,X87,6,0.0
4648,X96,X88,7,0.0
4649,X96,X89,3,0.0
4650,X96,X90,3,0.0
4651,X96,X91,-1,0.0
4652,X96,X92,4,0.0
4653,X96,X93,5,0.0
4654,X96,X94,-1,0.0
4655,X96,X95,5,0.0
4656,X97,X0,3,0.00013894858460464633
4657,X97,X1,5,5.6023740402525206e-14
4658,X97,X2,2,2.4579398470036965e-10
4659,X97,X3,3,0.0
4660,X97,X4,6,9.795357727552585e-14
4661,X97,X5,3,4.821569396027e-05
4662,X97,X6,4,0.0
4663,X97,X7,4,3.012799073419612e-12
4664,X97,X8,-1,0.0
4665,X97,X9,5,0.0
4666,X97,X10,4,3.846397047489886e-14
4667,X97,X11,6,0.0
4668,X97,X12,8,0.0
4669,X97,X13,4,2.4786155954177454e-14
4670,X97,X14,1,6.240821237410286e-07
4671,X97,X15,4,0.0
4672,X97,X16,3,7.04330910468393e-11
4673,X97,X17,5,8.765184516762035e-15
4674,X97,X18,6,0.0
4675,X97,X19,3,5.006645709192122e-09
4676,X97,X20,4,0.0
4677,X97,X21,2,0.004992801196982865
4678,X97,X22,6,1.3977132949014506e-16
4679,X97,X23,4,3.1365064312785693e-13
4680,X97,X24,2,2.4303096471148663e-10
4681,X97,X25,4,3.9112463311167266e-13
4682,X97,X26,8,0.0
4683,X97,X27,2,7.698921131467719e-12
4684,X97,X28,6,1.898874335177795e-14
4685,X97,X29,4,8.959726889290211e-11
4686,X97,X30,7,0.0
4687,X97,X31,-1,0.0
4688,X97,X32,3,0.0
4689,X97,X33,4,2.4024649403524857e-10
4690,X97,X34,5,9.817037414984486e-11
4691,X97,X35,5,3.02786759270875e-14
4692,X97,X36,7,2.3126258836677163e-16
4693,X97,X37,-1,0.0
4694,X97,X38,-1,0.0
4695,X97,X39,2,2.9429373517151964e-11
4696,X97,X40,5,5.605364371681419e-11
4697,X97,X41,2,2.551545524790183e-08
4698,X97,X42,3,6.982526596434893e-09
4699,X97,X43,4,1.331008075245619e-13
4700,X97,X44,4,1.004361117589044e-11
4701,X97,X45,-1,0.0
4702,X97,X46,5,0.0
4703,X97,X47,4,5.885120158952973e-11
4704,X97,X48,-1,0.0
4705,X97,X49,2,3.0139984591659035e-05
4706,X97,X50,2,0.00988686275866002
4707,X97,X51,1,0.02785155574965604
4708,X97,X52,5,0.0
4709,X97,X53,6,0.0
4710,X97,X54,5,0.0
4711,X97,X55,4,1.6946578195805196e-10
4712,X97,X56,3,1.859984044341764e-12
4713,X97,X57,6,1.807595542707984e-14
4714,X97,X58,6,0.0
4715,X97,X59,-1,0.0
4716,X97,X60,-1,0.0
4717,X97,X61,4,2.7559803388615477e-15
4718,X97,X62,-1,0.0
4719,X97,X63,3,1.1862675139871468e-09
4720,X97,X64,1,1.0350916307525998e-07
4721,X97,X65,5,0.0
4722,X97,X66,4,7.122280851270692e-12
4723,X97,X67,-1,0.0
4724,X97,X68,5,3.887948299671771e-14
4725,X97,X69,3,1.162012204758606e-12
4726,X97,X70,-1,0.0
4727,X97,X71,-1,0.0
4728,X97,X72,4,0.0
4729,X97,X73,2,0.00528362793528866
4730,X97,X74,4,0.0
4731,X97,X75,4,0.0
4732,X97,X76,-1,0.0
4733,X97,X77,7,0.0
4734,X97,X78,-1,0.0
4735,X97,X79,6,4.248991550728429e-15
4736,X97,X80,4,9.611358001125277e-13
4737,X97,X81,4,0.0
4738,X97,X82,5,6.251699669140347e-15
4739,X97,X83,7,0.0
4740,X97,X84,5,1.0186208512549982e-13
4741,X97,X85,5,0.0
4742,X97,X86,6,0.0
4743,X97,X87,5,0.0
4744,X97,X88,3,0.0
4745,X97,X89,3,3.441484633330313e-11
4746,X97,X90,3,2.442039077344589e-10
4747,X97,X91,-1,0.0
4748,X97,X92,3,1.3431480697782781e-09
4749,X97,X93,5,0.0
4750,X97,X94,-1,0.0
4751,X97,X95,1,0.011902915220437267
4752,X97,X96,4,0.0
4753,X98,X0,-1,0.0
4754,X98,X1,-1,0.0
4755,X98,X2,-1,0.0
4756,X98,X3,-1,0.0
4757,X98,X4,-1,0.0
4758,X98,X5,-1,0.0
4759,X98,X6,-1,0.0
4760,X98,X7,-1,0.0
4761,X98,X8,-1,0.0
4762,X98,X9,-1,0.0
4763,X98,X10,-1,0.0
4764,X98,X11,-1,0.0
4765,X98,X12,-1,0.0
4766,X98,X13,-1,0.0
4767,X98,X14,-1,0.0
4768,X98,X15,-1,0.0
4769,X98,X16,-1,0.0
4770,X98,X17,-1,0.0
4771,X98,X18,-1,0.0
4772,X98,X19,-1,0.0
4773,X98,X20,-1,0.0
4774,X98,X21,-1,0.0
4775,X98,X22,-1,0.0
4776,X98,X23,-1,0.0
4777,X98,X24,-1,0.0
4778,X98,X25,-1,0.0
4779,X98,X26,-1,0.0
4780,X98,X27,-1,0.0
4781,X98,X28,-1,0.0
4782,X98,X29,-1,0.0
4783,X98,X30,-1,0.0
4784,X98,X31,-1,0.0
4785,X98,X32,-1,0.0
4786,X98,X33,-1,0.0
4787,X98,X34,-1,0.0
4788,X98,X35,-1,0.0
4789,X98,X36,-1,0.0
4790,X98,X37,-1,0.0
4791,X98,X38,-1,0.0
4792,X98,X39,-1,0.0
4793,X98,X40,-1,0.0
4794,X98,X41,-1,0.0
4795,X98,X42,-1,0.0
4796,X98,X43,-1,0.0
4797,X98,X44,-1,0.0
4798,X98,X45,-1,0.0
4799,X98,X46,-1,0.0
4800,X98,X47,-1,0.0
4801,X98,X48,-1,0.0
4802,X98,X49,-1,0.0
4803,X98,X50,-1,0.0
4804,X98,X51,-1,0.0
4805,X98,X52,-1,0.0
4806,X98,X53,-1,0.0
4807,X98,X54,-1,0.0
4808,X98,X55,-1,0.0
4809,X98,X56,-1,0.0
4810,X98,X57,-1,0.0
4811,X98,X58,-1,0.0
4812,X98,X59,-1,0.0
4813,X98,X60,-1,0.0
4814,X98,X61,-1,0.0
4815,X98,X62,-1,0.0
4816,X98,X63,-1,0.0
4817,X98,X64,-1,0.0
4818,X98,X65,-1,0.0
4819,X98,X66,-1,0.0
4820,X98,X67,-1,0.0
4821,X98,X68,-1,0.0
4822,X98,X69,-1,0.0
4823,X98,X70,-1,0.0
4824,X98,X71,-1,0.0
4825,X98,X72,-1,0.0
4826,X98,X73,-1,0.0
4827,X98,X74,-1,0.0
4828,X98,X75,-1,0.0
4829,X98,X76,-1,0.0
4830,X98,X77,-1,0.0
4831,X98,X78,-1,0.0
4832,X98,X79,-1,0.0
4833,X98,X80,-1,0.0
4834,X98,X81,-1,0.0
4835,X98,X82,-1,0.0
4836,X98,X83,-1,0.0
4837,X98,X84,-1,0.0
4838,X98,X85,-1,0.0
4839,X98,X86,-1,0.0
4840,X98,X87,-1,0.0
4841,X98,X88,-1,0.0
4842,X98,X89,-1,0.0
4843,X98,X90,-1,0.0
4844,X98,X91,-1,0.0
4845,X98,X92,-1,0.0
4846,X98,X93,-1,0.0
4847,X98,X94,-1,0.0
4848,X98,X95,-1,0.0
4849,X98,X96,-1,0.0
4850,X98,X97,-1,0.0
4851,X99,X0,8,0.0
4852,X99,X1,5,0.0
4853,X99,X2,3,0.0
4854,X99,X3,2,0.0
4855,X99,X4,6,0.0
4856,X99,X5,7,0.0
4857,X99,X6,3,0.0
4858,X99,X7,5,0.0
4859,X99,X8,-1,0.0
4860,X99,X9,4,0.0
4861,X99,X10,6,0.0
4862,X99,X11,7,0.0
4863,X99,X12,9,0.0
4864,X99,X13,6,0.0
4865,X99,X14,6,0.0
4866,X99,X15,6,0.0
4867,X99,X16,4,0.0
4868,X99,X17,4,0.0
4869,X99,X18,5,0.0
4870,X99,X19,4,0.0
4871,X99,X20,7,0.0
4872,X99,X21,6,0.0
4873,X99,X22,6,0.0
4874,X99,X23,6,0.0
4875,X99,X24,5,0.0
4876,X99,X25,3,0.0
4877,X99,X26,9,0.0
4878,X99,X27,3,0.0
4879,X99,X28,5,0.0
4880,X99,X29,3,0.0
4881,X99,X30,7,0.0
4882,X99,X31,-1,0.0
4883,X99,X32,6,0.0
4884,X99,X33,5,0.0
4885,X99,X34,5,0.0
4886,X99,X35,6,0.0
4887,X99,X36,8,0.0
4888,X99,X37,-1,0.0
4889,X99,X38,-1,0.0
4890,X99,X39,6,0.0
4891,X99,X40,5,0.0
4892,X99,X41,5,0.0
4893,X99,X42,4,0.0
4894,X99,X43,5,0.0
4895,X99,X44,5,0.0
4896,X99,X45,-1,0.0
4897,X99,X46,2,0.0
4898,X99,X47,5,0.0
4899,X99,X48,-1,0.0
4900,X99,X49,5,0.0
4901,X99,X50,7,0.0
4902,X99,X51,6,0.0
4903,X99,X52,5,0.0
4904,X99,X53,5,0.0
4905,X99,X54,6,0.0
4906,X99,X55,4,0.0
4907,X99,X56,7,0.0
4908,X99,X57,7,0.0
4909,X99,X58,7,0.0
4910,X99,X59,-1,0.0
4911,X99,X60,-1,0.0
4912,X99,X61,4,0.0
4913,X99,X62,-1,0.0
4914,X99,X63,6,0.0
4915,X99,X64,4,0.0
4916,X99,X65,6,0.0
4917,X99,X66,1,0.0012492071893634785
4918,X99,X67,-1,0.0
4919,X99,X68,4,0.0
4920,X99,X69,5,0.0
4921,X99,X70,-1,0.0
4922,X99,X71,-1,0.0
4923,X99,X72,7,0.0
4924,X99,X73,7,0.0
